Chargeback Date,Chargeback ID,Amount,Business Unit,Product,Reason Code,Status
2022-12-13,CB-1001804,446.81,Enterprise,Managed Support,4855,Won
2022-12-13,CB-1001812,293.16,Enterprise,Managed Support,4871,Pending
2022-12-13,CB-1001826,475.72,Enterprise,Platform API,4870,Open
2022-12-13,CB-1001840,354.58,Consumer,Mobile Plans,7030,Open
2022-12-13,CB-1001924,260.69,Wholesale,Partner Resale,4863,Won
2022-12-13,CB-1001944,238.30,Wholesale,IoT SIM,4871,Lost
2022-12-14,CB-1001753,630.31,Enterprise,Cloud Services,4870,Lost
2022-12-14,CB-1001777,686.27,Enterprise,Cloud Services,4837,Lost
2022-12-14,CB-1001824,511.00,Enterprise,Platform API,4870,Pending
2022-12-14,CB-1001835,222.45,Consumer,Mobile Plans,4855,Open
2022-12-14,CB-1001881,117.48,Consumer,Device Protection,4855,Won
2022-12-14,CB-1001895,306.28,Consumer,Device Protection,4863,Pending
2022-12-14,CB-1001927,359.21,Wholesale,Partner Resale,4871,Won
2022-12-14,CB-1001931,375.90,Wholesale,Partner Resale,4871,Open
2022-12-14,CB-1001932,668.56,Wholesale,Partner Resale,7030,Lost
2022-12-15,CB-1001845,347.34,Consumer,Mobile Plans,4870,Lost
2022-12-15,CB-1001866,327.54,Consumer,Streaming Add-on,4870,Lost
2022-12-15,CB-1001946,572.30,Wholesale,IoT SIM,4837,Pending
2022-12-15,CB-1001947,294.98,Wholesale,IoT SIM,7030,Won
2022-12-16,CB-1001763,371.17,Enterprise,Cloud Services,4870,Pending
2022-12-16,CB-1001851,229.22,Consumer,Mobile Plans,4871,Pending
2022-12-16,CB-1001907,426.57,Wholesale,Bulk Voice,4863,Pending
2022-12-16,CB-1001935,194.36,Wholesale,Partner Resale,4871,Lost
2022-12-17,CB-1001759,622.64,Enterprise,Cloud Services,4863,Won
2022-12-17,CB-1001791,343.82,Enterprise,Managed Support,4871,Pending
2022-12-17,CB-1001837,328.34,Consumer,Mobile Plans,4870,Pending
2022-12-17,CB-1001839,108.61,Consumer,Mobile Plans,4863,Lost
2022-12-17,CB-1001850,286.39,Consumer,Mobile Plans,7030,Won
2022-12-17,CB-1001870,112.87,Consumer,Streaming Add-on,4863,Pending
2022-12-17,CB-1001884,128.05,Consumer,Device Protection,4837,Lost
2022-12-17,CB-1001906,234.83,Wholesale,Bulk Voice,4837,Won
2022-12-18,CB-1001766,428.06,Enterprise,Cloud Services,4863,Pending
2022-12-18,CB-1001797,605.01,Enterprise,Managed Support,4871,Lost
2022-12-18,CB-1001877,298.40,Consumer,Streaming Add-on,4863,Open
2022-12-18,CB-1001929,496.79,Wholesale,Partner Resale,4870,Lost
2022-12-18,CB-1001949,539.75,Wholesale,IoT SIM,4837,Won
2022-12-19,CB-1001781,596.59,Enterprise,Cloud Services,4855,Lost
2022-12-19,CB-1001784,469.50,Enterprise,Cloud Services,4837,Won
2022-12-19,CB-1001795,315.13,Enterprise,Managed Support,4855,Won
2022-12-19,CB-1001799,515.70,Enterprise,Managed Support,4855,Lost
2022-12-19,CB-1001800,247.59,Enterprise,Managed Support,4855,Lost
2022-12-19,CB-1001811,707.31,Enterprise,Managed Support,4863,Won
2022-12-19,CB-1001828,553.21,Enterprise,Platform API,4863,Lost
2022-12-19,CB-1001860,197.68,Consumer,Mobile Plans,4837,Won
2022-12-19,CB-1001861,233.72,Consumer,Mobile Plans,4837,Lost
2022-12-19,CB-1001878,219.94,Consumer,Device Protection,7030,Won
2022-12-19,CB-1001894,192.68,Consumer,Device Protection,4837,Lost
2022-12-19,CB-1001904,516.86,Wholesale,Bulk Voice,4870,Won
2022-12-19,CB-1001912,225.31,Wholesale,Bulk Voice,4871,Pending
2022-12-19,CB-1001938,403.46,Wholesale,Partner Resale,4871,Pending
2022-12-19,CB-1001939,554.19,Wholesale,Partner Resale,7030,Won
2022-12-20,CB-1001754,488.85,Enterprise,Cloud Services,4855,Won
2022-12-20,CB-1001810,470.93,Enterprise,Managed Support,4863,Won
2022-12-20,CB-1001823,592.21,Enterprise,Platform API,7030,Won
2022-12-20,CB-1001842,254.91,Consumer,Mobile Plans,4863,Open
2022-12-20,CB-1001844,175.41,Consumer,Mobile Plans,4871,Lost
2022-12-20,CB-1001874,277.66,Consumer,Streaming Add-on,4863,Won
2022-12-20,CB-1001909,441.14,Wholesale,Bulk Voice,4871,Won
2022-12-20,CB-1001945,281.02,Wholesale,IoT SIM,4855,Won
2022-12-21,CB-1001822,695.77,Enterprise,Platform API,7030,Lost
2022-12-21,CB-1001825,677.61,Enterprise,Platform API,4863,Pending
2022-12-21,CB-1001848,177.54,Consumer,Mobile Plans,7030,Won
2022-12-21,CB-1001921,247.04,Wholesale,Bulk Voice,4837,Lost
2022-12-22,CB-1001767,584.05,Enterprise,Cloud Services,7030,Open
2022-12-22,CB-1001802,406.44,Enterprise,Managed Support,4863,Open
2022-12-22,CB-1001816,356.88,Enterprise,Platform API,4863,Won
2022-12-22,CB-1001832,426.01,Enterprise,Platform API,4837,Lost
2022-12-22,CB-1001869,312.44,Consumer,Streaming Add-on,4837,Won
2022-12-22,CB-1001899,267.09,Wholesale,Bulk Voice,4855,Pending
2022-12-22,CB-1001913,421.90,Wholesale,Bulk Voice,7030,Lost
2022-12-22,CB-1001941,364.97,Wholesale,IoT SIM,4855,Won
2022-12-22,CB-1001951,273.65,Wholesale,IoT SIM,4837,Open
2022-12-23,CB-1001765,555.23,Enterprise,Cloud Services,4871,Won
2022-12-23,CB-1001776,830.63,Enterprise,Cloud Services,4870,Lost
2022-12-23,CB-1001778,339.75,Enterprise,Cloud Services,4837,Pending
2022-12-23,CB-1001806,485.16,Enterprise,Managed Support,4863,Lost
2022-12-23,CB-1001833,345.63,Enterprise,Platform API,4855,Lost
2022-12-24,CB-1001793,337.58,Enterprise,Managed Support,7030,Won
2022-12-24,CB-1001852,190.70,Consumer,Mobile Plans,4855,Lost
2022-12-24,CB-1001888,269.11,Consumer,Device Protection,4870,Lost
2022-12-24,CB-1001898,260.91,Consumer,Device Protection,4871,Lost
2022-12-24,CB-1001943,482.11,Wholesale,IoT SIM,7030,Pending
2022-12-25,CB-1001764,579.42,Enterprise,Cloud Services,4871,Won
2022-12-25,CB-1001788,281.87,Enterprise,Managed Support,4871,Lost
2022-12-25,CB-1001827,516.52,Enterprise,Platform API,4863,Open
2022-12-25,CB-1001847,358.55,Consumer,Mobile Plans,4870,Pending
2022-12-25,CB-1001854,135.02,Consumer,Mobile Plans,4870,Lost
2022-12-25,CB-1001875,104.58,Consumer,Streaming Add-on,4871,Won
2022-12-25,CB-1001933,334.86,Wholesale,Partner Resale,4855,Pending
2022-12-26,CB-1001779,289.53,Enterprise,Cloud Services,4837,Pending
2022-12-26,CB-1001789,303.19,Enterprise,Managed Support,4871,Lost
2022-12-26,CB-1001792,424.60,Enterprise,Managed Support,4870,Pending
2022-12-26,CB-1001820,589.62,Enterprise,Platform API,4863,Lost
2022-12-26,CB-1001859,325.18,Consumer,Mobile Plans,4837,Pending
2022-12-26,CB-1001882,252.78,Consumer,Device Protection,7030,Won
2022-12-26,CB-1001911,212.40,Wholesale,Bulk Voice,4837,Lost
2022-12-27,CB-1001775,644.36,Enterprise,Cloud Services,4837,Lost
2022-12-27,CB-1001815,562.68,Enterprise,Managed Support,4855,Lost
2022-12-27,CB-1001855,223.32,Consumer,Mobile Plans,4863,Won
2022-12-27,CB-1001928,543.84,Wholesale,Partner Resale,4870,Open
2022-12-27,CB-1001942,306.61,Wholesale,IoT SIM,4863,Lost
2022-12-27,CB-1001950,258.42,Wholesale,IoT SIM,4855,Pending
2022-12-28,CB-1001786,380.60,Enterprise,Managed Support,4855,Open
2022-12-28,CB-1001867,187.87,Consumer,Streaming Add-on,4870,Lost
2022-12-28,CB-1001883,223.05,Consumer,Device Protection,4870,Open
2022-12-28,CB-1001885,285.73,Consumer,Device Protection,4870,Lost
2022-12-28,CB-1001896,213.16,Consumer,Device Protection,7030,Open
2022-12-28,CB-1001908,340.11,Wholesale,Bulk Voice,4871,Open
2022-12-28,CB-1001914,541.89,Wholesale,Bulk Voice,4837,Won
2022-12-28,CB-1001955,288.23,Wholesale,IoT SIM,4855,Lost
2022-12-28,CB-1001956,622.02,Wholesale,IoT SIM,7030,Won
2022-12-29,CB-1001770,575.21,Enterprise,Cloud Services,4855,Won
2022-12-29,CB-1001858,100.64,Consumer,Mobile Plans,4871,Won
2022-12-29,CB-1001920,431.47,Wholesale,Bulk Voice,4837,Lost
2022-12-29,CB-1001926,260.61,Wholesale,Partner Resale,4871,Lost
2022-12-29,CB-1001954,458.64,Wholesale,IoT SIM,4837,Lost
2022-12-30,CB-1001762,568.91,Enterprise,Cloud Services,7030,Won
2022-12-30,CB-1001803,938.34,Enterprise,Managed Support,7030,Won
2022-12-30,CB-1001841,267.88,Consumer,Mobile Plans,4863,Lost
2022-12-30,CB-1001853,165.04,Consumer,Mobile Plans,4871,Lost
2022-12-30,CB-1001868,226.01,Consumer,Streaming Add-on,4871,Lost
2022-12-30,CB-1001890,236.72,Consumer,Device Protection,7030,Lost
2022-12-30,CB-1001892,194.15,Consumer,Device Protection,7030,Lost
2022-12-30,CB-1001905,490.03,Wholesale,Bulk Voice,7030,Open
2022-12-30,CB-1001934,407.01,Wholesale,Partner Resale,4871,Lost
2022-12-30,CB-1001953,449.69,Wholesale,IoT SIM,4863,Lost
2022-12-31,CB-1001755,742.75,Enterprise,Cloud Services,7030,Won
2022-12-31,CB-1001769,290.18,Enterprise,Cloud Services,4863,Won
2022-12-31,CB-1001774,578.17,Enterprise,Cloud Services,4855,Lost
2022-12-31,CB-1001836,198.21,Consumer,Mobile Plans,4871,Lost
2022-12-31,CB-1001871,138.30,Consumer,Streaming Add-on,4871,Lost
2022-12-31,CB-1001872,237.23,Consumer,Streaming Add-on,4870,Open
2022-12-31,CB-1001879,297.71,Consumer,Device Protection,4870,Won
2022-12-31,CB-1001937,328.44,Wholesale,Partner Resale,4837,Lost
2022-12-31,CB-1001948,302.40,Wholesale,IoT SIM,7030,Lost
2023-01-01,CB-1002007,409.11,Enterprise,Platform API,4863,Lost
2023-01-01,CB-1002027,247.76,Consumer,Mobile Plans,4863,Pending
2023-01-01,CB-1002030,266.65,Consumer,Streaming Add-on,4863,Lost
2023-01-01,CB-1002087,386.14,Wholesale,IoT SIM,4871,Open
2023-01-02,CB-1002022,169.24,Consumer,Mobile Plans,4871,Lost
2023-01-02,CB-1002067,310.03,Wholesale,Partner Resale,4870,Won
2023-01-03,CB-1001996,328.07,Enterprise,Managed Support,4871,Lost
2023-01-03,CB-1001999,688.55,Enterprise,Platform API,4870,Pending
2023-01-03,CB-1002035,207.84,Consumer,Streaming Add-on,7030,Won
2023-01-03,CB-1002037,201.18,Consumer,Streaming Add-on,4855,Open
2023-01-03,CB-1002039,379.98,Consumer,Device Protection,7030,Lost
2023-01-03,CB-1002058,414.30,Wholesale,Bulk Voice,4871,Lost
2023-01-03,CB-1002071,212.49,Wholesale,Partner Resale,4863,Pending
2023-01-03,CB-1002073,180.37,Wholesale,Partner Resale,4863,Pending
2023-01-03,CB-1002085,268.45,Wholesale,IoT SIM,4871,Pending
2023-01-04,CB-1001965,451.80,Enterprise,Cloud Services,4870,Won
2023-01-04,CB-1001966,685.55,Enterprise,Cloud Services,4863,Lost
2023-01-04,CB-1001972,643.33,Enterprise,Cloud Services,4863,Won
2023-01-04,CB-1001974,891.83,Enterprise,Cloud Services,7030,Lost
2023-01-04,CB-1001993,319.74,Enterprise,Managed Support,4863,Lost
2023-01-04,CB-1002011,178.72,Consumer,Mobile Plans,4855,Won
2023-01-05,CB-1001962,416.52,Enterprise,Cloud Services,4863,Lost
2023-01-05,CB-1002033,172.64,Consumer,Streaming Add-on,4855,Open
2023-01-05,CB-1002054,494.99,Wholesale,Bulk Voice,7030,Open
2023-01-06,CB-1001958,451.29,Enterprise,Cloud Services,4855,Won
2023-01-06,CB-1001963,637.84,Enterprise,Cloud Services,7030,Won
2023-01-06,CB-1001995,580.19,Enterprise,Managed Support,4863,Lost
2023-01-06,CB-1002055,458.75,Wholesale,Bulk Voice,4863,Won
2023-01-07,CB-1002013,158.55,Consumer,Mobile Plans,4837,Won
2023-01-08,CB-1002038,105.64,Consumer,Streaming Add-on,4855,Lost
2023-01-08,CB-1002063,275.42,Wholesale,Bulk Voice,4871,Won
2023-01-08,CB-1002074,446.41,Wholesale,Partner Resale,7030,Lost
2023-01-09,CB-1001998,419.35,Enterprise,Platform API,4863,Lost
2023-01-09,CB-1002015,228.83,Consumer,Mobile Plans,7030,Won
2023-01-09,CB-1002034,132.60,Consumer,Streaming Add-on,4871,Pending
2023-01-09,CB-1002048,192.79,Consumer,Device Protection,4855,Lost
2023-01-09,CB-1002080,463.19,Wholesale,IoT SIM,7030,Pending
2023-01-10,CB-1001970,549.61,Enterprise,Cloud Services,4863,Won
2023-01-10,CB-1001987,786.52,Enterprise,Managed Support,4870,Lost
2023-01-10,CB-1002006,407.36,Enterprise,Platform API,4870,Lost
2023-01-10,CB-1002019,117.00,Consumer,Mobile Plans,4871,Open
2023-01-10,CB-1002026,206.43,Consumer,Mobile Plans,4837,Won
2023-01-10,CB-1002050,300.91,Consumer,Device Protection,4863,Won
2023-01-10,CB-1002075,446.43,Wholesale,Partner Resale,4837,Won
2023-01-10,CB-1002078,411.87,Wholesale,Partner Resale,4870,Won
2023-01-11,CB-1001968,830.20,Enterprise,Cloud Services,4870,Lost
2023-01-11,CB-1002003,597.34,Enterprise,Platform API,4837,Open
2023-01-12,CB-1001982,302.10,Enterprise,Managed Support,4837,Won
2023-01-12,CB-1001986,305.25,Enterprise,Managed Support,4871,Open
2023-01-12,CB-1002014,231.48,Consumer,Mobile Plans,4863,Lost
2023-01-12,CB-1002016,297.87,Consumer,Mobile Plans,4837,Pending
2023-01-12,CB-1002059,713.65,Wholesale,Bulk Voice,7030,Pending
2023-01-13,CB-1001967,612.35,Enterprise,Cloud Services,7030,Won
2023-01-13,CB-1002010,407.36,Consumer,Mobile Plans,7030,Lost
2023-01-13,CB-1002018,210.69,Consumer,Mobile Plans,4837,Won
2023-01-13,CB-1002070,409.08,Wholesale,Partner Resale,4855,Lost
2023-01-14,CB-1001957,255.83,Enterprise,Cloud Services,4855,Won
2023-01-14,CB-1001960,446.45,Enterprise,Cloud Services,7030,Open
2023-01-14,CB-1001978,341.02,Enterprise,Cloud Services,4837,Lost
2023-01-14,CB-1001985,618.59,Enterprise,Managed Support,4837,Lost
2023-01-14,CB-1002066,627.12,Wholesale,Bulk Voice,4870,Won
2023-01-15,CB-1001964,796.27,Enterprise,Cloud Services,7030,Pending
2023-01-15,CB-1001973,865.04,Enterprise,Cloud Services,4870,Pending
2023-01-15,CB-1001994,455.85,Enterprise,Managed Support,4871,Pending
2023-01-15,CB-1002072,188.58,Wholesale,Partner Resale,4863,Pending
2023-01-16,CB-1001976,528.67,Enterprise,Cloud Services,4855,Lost
2023-01-16,CB-1001990,375.41,Enterprise,Managed Support,4855,Open
2023-01-16,CB-1001997,368.86,Enterprise,Platform API,4855,Pending
2023-01-16,CB-1002060,394.37,Wholesale,Bulk Voice,4855,Won
2023-01-17,CB-1002004,594.70,Enterprise,Platform API,4837,Pending
2023-01-17,CB-1002021,286.44,Consumer,Mobile Plans,4870,Open
2023-01-17,CB-1002029,372.85,Consumer,Streaming Add-on,4870,Lost
2023-01-18,CB-1002023,375.29,Consumer,Mobile Plans,7030,Lost
2023-01-18,CB-1002024,366.17,Consumer,Mobile Plans,4870,Won
2023-01-18,CB-1002040,104.54,Consumer,Device Protection,4871,Lost
2023-01-18,CB-1002062,259.26,Wholesale,Bulk Voice,7030,Won
2023-01-18,CB-1002069,208.28,Wholesale,Partner Resale,4855,Lost
2023-01-18,CB-1002076,405.90,Wholesale,Partner Resale,4871,Won
2023-01-18,CB-1002081,428.05,Wholesale,IoT SIM,4863,Open
2023-01-19,CB-1002025,290.81,Consumer,Mobile Plans,4870,Lost
2023-01-19,CB-1002045,289.86,Consumer,Device Protection,4863,Won
2023-01-19,CB-1002053,303.22,Wholesale,Bulk Voice,4870,Open
2023-01-19,CB-1002064,297.58,Wholesale,Bulk Voice,4863,Pending
2023-01-20,CB-1001969,312.02,Enterprise,Cloud Services,4871,Lost
2023-01-20,CB-1002001,523.74,Enterprise,Platform API,4863,Lost
2023-01-20,CB-1002005,350.55,Enterprise,Platform API,4855,Won
2023-01-20,CB-1002012,127.34,Consumer,Mobile Plans,4863,Lost
2023-01-20,CB-1002079,512.77,Wholesale,IoT SIM,4837,Won
2023-01-21,CB-1001971,533.93,Enterprise,Cloud Services,4855,Won
2023-01-21,CB-1002036,169.19,Consumer,Streaming Add-on,4870,Lost
2023-01-21,CB-1002046,151.37,Consumer,Device Protection,4863,Lost
2023-01-22,CB-1001989,702.48,Enterprise,Managed Support,4837,Won
2023-01-22,CB-1001991,487.65,Enterprise,Managed Support,4870,Open
2023-01-22,CB-1002032,310.04,Consumer,Streaming Add-on,4863,Pending
2023-01-22,CB-1002047,131.66,Consumer,Device Protection,4855,Won
2023-01-22,CB-1002082,393.11,Wholesale,IoT SIM,4870,Lost
2023-01-22,CB-1002086,418.84,Wholesale,IoT SIM,7030,Pending
2023-01-23,CB-1001975,524.22,Enterprise,Cloud Services,7030,Lost
2023-01-23,CB-1001988,695.63,Enterprise,Managed Support,4863,Lost
2023-01-23,CB-1002008,422.62,Enterprise,Platform API,4863,Won
2023-01-23,CB-1002017,190.34,Consumer,Mobile Plans,4871,Lost
2023-01-23,CB-1002044,178.23,Consumer,Device Protection,4837,Lost
2023-01-23,CB-1002049,241.32,Consumer,Device Protection,4871,Lost
2023-01-23,CB-1002077,405.84,Wholesale,Partner Resale,4837,Pending
2023-01-24,CB-1002000,428.41,Enterprise,Platform API,4871,Lost
2023-01-25,CB-1001977,387.48,Enterprise,Cloud Services,4870,Lost
2023-01-25,CB-1001983,763.58,Enterprise,Managed Support,4837,Won
2023-01-25,CB-1002009,331.46,Enterprise,Platform API,4870,Pending
2023-01-25,CB-1002068,529.29,Wholesale,Partner Resale,4870,Pending
2023-01-26,CB-1001959,413.15,Enterprise,Cloud Services,4863,Won
2023-01-26,CB-1001980,644.04,Enterprise,Managed Support,4855,Won
2023-01-26,CB-1002041,321.70,Consumer,Device Protection,4837,Lost
2023-01-26,CB-1002043,149.27,Consumer,Device Protection,4863,Lost
2023-01-26,CB-1002051,159.39,Consumer,Device Protection,4871,Lost
2023-01-26,CB-1002057,286.92,Wholesale,Bulk Voice,7030,Won
2023-01-26,CB-1002065,350.40,Wholesale,Bulk Voice,4837,Won
2023-01-26,CB-1002084,263.41,Wholesale,IoT SIM,4871,Open
2023-01-27,CB-1001961,265.64,Enterprise,Cloud Services,4855,Lost
2023-01-27,CB-1002028,173.17,Consumer,Mobile Plans,4870,Lost
2023-01-28,CB-1002002,538.28,Enterprise,Platform API,4855,Won
2023-01-29,CB-1002031,235.84,Consumer,Streaming Add-on,4837,Open
2023-01-29,CB-1002056,384.95,Wholesale,Bulk Voice,4871,Open
2023-01-30,CB-1001979,446.54,Enterprise,Cloud Services,4871,Won
2023-01-30,CB-1001992,290.87,Enterprise,Managed Support,4837,Open
2023-01-31,CB-1001981,434.00,Enterprise,Managed Support,4871,Won
2023-01-31,CB-1001984,384.51,Enterprise,Managed Support,4837,Won
2023-01-31,CB-1002020,143.88,Consumer,Mobile Plans,7030,Lost
2023-01-31,CB-1002042,372.22,Consumer,Device Protection,7030,Lost
2023-01-31,CB-1002052,347.05,Wholesale,Bulk Voice,7030,Open
2023-01-31,CB-1002061,210.73,Wholesale,Bulk Voice,4855,Lost
2023-01-31,CB-1002083,432.20,Wholesale,IoT SIM,4871,Open
2023-02-01,CB-1002109,355.00,Enterprise,Cloud Services,4863,Won
2023-02-01,CB-1002111,819.96,Enterprise,Cloud Services,4870,Lost
2023-02-01,CB-1002115,620.29,Enterprise,Managed Support,4863,Won
2023-02-01,CB-1002141,626.19,Enterprise,Platform API,4863,Lost
2023-02-01,CB-1002174,263.76,Consumer,Streaming Add-on,7030,Won
2023-02-01,CB-1002210,253.72,Wholesale,Bulk Voice,4837,Won
2023-02-02,CB-1002106,771.85,Enterprise,Cloud Services,4870,Won
2023-02-02,CB-1002131,674.25,Enterprise,Platform API,4863,Pending
2023-02-02,CB-1002134,586.13,Enterprise,Platform API,7030,Lost
2023-02-02,CB-1002150,339.13,Consumer,Mobile Plans,4837,Won
2023-02-02,CB-1002152,185.85,Consumer,Mobile Plans,4871,Open
2023-02-02,CB-1002164,231.72,Consumer,Mobile Plans,4871,Open
2023-02-02,CB-1002165,217.50,Consumer,Mobile Plans,4871,Lost
2023-02-02,CB-1002184,314.71,Consumer,Device Protection,4837,Lost
2023-02-02,CB-1002186,156.03,Consumer,Device Protection,7030,Open
2023-02-02,CB-1002188,259.24,Consumer,Device Protection,4870,Lost
2023-02-02,CB-1002190,181.33,Consumer,Device Protection,4870,Lost
2023-02-02,CB-1002228,242.74,Wholesale,IoT SIM,4863,Won
2023-02-03,CB-1002090,463.81,Enterprise,Cloud Services,4870,Open
2023-02-03,CB-1002098,838.14,Enterprise,Cloud Services,7030,Lost
2023-02-03,CB-1002101,592.68,Enterprise,Cloud Services,4855,Pending
2023-02-03,CB-1002148,225.56,Consumer,Mobile Plans,4837,Pending
2023-02-03,CB-1002161,127.72,Consumer,Mobile Plans,4855,Lost
2023-02-03,CB-1002236,282.19,Wholesale,IoT SIM,4871,Open
2023-02-04,CB-1002102,803.34,Enterprise,Cloud Services,4870,Lost
2023-02-04,CB-1002117,751.85,Enterprise,Managed Support,4870,Pending
2023-02-04,CB-1002127,481.33,Enterprise,Managed Support,4837,Won
2023-02-04,CB-1002128,483.26,Enterprise,Platform API,4863,Lost
2023-02-04,CB-1002144,227.96,Consumer,Mobile Plans,4837,Pending
2023-02-04,CB-1002166,200.65,Consumer,Mobile Plans,4871,Open
2023-02-04,CB-1002181,295.30,Consumer,Device Protection,7030,Lost
2023-02-05,CB-1002095,691.58,Enterprise,Cloud Services,4870,Open
2023-02-05,CB-1002105,283.24,Enterprise,Cloud Services,4863,Lost
2023-02-05,CB-1002163,251.31,Consumer,Mobile Plans,4870,Lost
2023-02-05,CB-1002205,244.09,Wholesale,Bulk Voice,4837,Won
2023-02-06,CB-1002089,370.05,Enterprise,Cloud Services,7030,Pending
2023-02-06,CB-1002142,271.59,Enterprise,Platform API,4837,Won
2023-02-06,CB-1002149,198.35,Consumer,Mobile Plans,4837,Lost
2023-02-06,CB-1002203,262.24,Wholesale,Bulk Voice,4837,Pending
2023-02-06,CB-1002208,343.46,Wholesale,Bulk Voice,4863,Open
2023-02-07,CB-1002093,294.92,Enterprise,Cloud Services,4837,Lost
2023-02-07,CB-1002119,317.31,Enterprise,Managed Support,4871,Pending
2023-02-07,CB-1002139,511.83,Enterprise,Platform API,4870,Won
2023-02-08,CB-1002100,501.28,Enterprise,Cloud Services,4837,Lost
2023-02-08,CB-1002108,675.23,Enterprise,Cloud Services,4837,Open
2023-02-08,CB-1002124,795.48,Enterprise,Managed Support,4870,Lost
2023-02-08,CB-1002227,249.51,Wholesale,IoT SIM,4871,Lost
2023-02-09,CB-1002154,212.97,Consumer,Mobile Plans,7030,Open
2023-02-09,CB-1002175,142.38,Consumer,Streaming Add-on,4855,Won
2023-02-09,CB-1002197,180.56,Wholesale,Bulk Voice,4871,Pending
2023-02-09,CB-1002209,307.44,Wholesale,Bulk Voice,4863,Open
2023-02-09,CB-1002219,223.61,Wholesale,Partner Resale,4870,Pending
2023-02-09,CB-1002234,449.67,Wholesale,IoT SIM,4863,Won
2023-02-10,CB-1002135,316.92,Enterprise,Platform API,4871,Lost
2023-02-10,CB-1002146,311.47,Consumer,Mobile Plans,7030,Lost
2023-02-10,CB-1002170,229.96,Consumer,Streaming Add-on,4863,Won
2023-02-10,CB-1002213,513.74,Wholesale,Bulk Voice,4870,Won
2023-02-11,CB-1002129,519.21,Enterprise,Platform API,4855,Pending
2023-02-11,CB-1002155,203.25,Consumer,Mobile Plans,4855,Won
2023-02-11,CB-1002171,155.59,Consumer,Streaming Add-on,4863,Lost
2023-02-11,CB-1002192,168.15,Consumer,Device Protection,4870,Pending
2023-02-12,CB-1002138,329.18,Enterprise,Platform API,4871,Open
2023-02-12,CB-1002178,334.11,Consumer,Streaming Add-on,4837,Pending
2023-02-12,CB-1002185,223.16,Consumer,Device Protection,7030,Pending
2023-02-13,CB-1002110,327.41,Enterprise,Cloud Services,4855,Won
2023-02-13,CB-1002113,329.92,Enterprise,Managed Support,4871,Won
2023-02-13,CB-1002132,606.94,Enterprise,Platform API,4871,Lost
2023-02-13,CB-1002157,185.48,Consumer,Mobile Plans,4863,Pending
2023-02-13,CB-1002162,396.46,Consumer,Mobile Plans,7030,Open
2023-02-13,CB-1002167,248.99,Consumer,Streaming Add-on,4870,Pending
